[2022-09-27 16:16:10.443267] on (Windows-10-10.0.19044-SP0, Intel64 Family 6 Model 140 Stepping 1, GenuineIntel) using (Train: 12500, Test: 2500)
--- [2022-09-27 16:22:34.715492] Running Parameter-Tests [SKLEARN-NN] ---
	Best parameters set found on following development set:
0.416 (+/-0.010)	{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 64, 'hidden_layer_sizes': (512,), 'learning_rate': 'adaptive', 'max_iter': 20, 'solver': 'sgd'}
0.365 (+/-0.009)	{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 64, 'hidden_layer_sizes': (512,), 'learning_rate': 'adaptive', 'max_iter': 20, 'solver': 'adam'}
0.363 (+/-0.007)	{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 128, 'hidden_layer_sizes': (64,), 'learning_rate': 'constant', 'max_iter': 10, 'solver': 'sgd'}
0.358 (+/-0.010)	{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 128, 'hidden_layer_sizes': (64,), 'learning_rate': 'constant', 'max_iter': 10, 'solver': 'adam'}
0.387 (+/-0.008)	{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 128, 'hidden_layer_sizes': (64,), 'learning_rate': 'constant', 'max_iter': 20, 'solver': 'sgd'}
0.379 (+/-0.012)	{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 128, 'hidden_layer_sizes': (64,), 'learning_rate': 'constant', 'max_iter': 20, 'solver': 'adam'}
0.369 (+/-0.010)	{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 128, 'hidden_layer_sizes': (64,), 'learning_rate': 'adaptive', 'max_iter': 10, 'solver': 'sgd'}
0.365 (+/-0.012)	{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 128, 'hidden_layer_sizes': (64,), 'learning_rate': 'adaptive', 'max_iter': 10, 'solver': 'adam'}
0.390 (+/-0.008)	{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 128, 'hidden_layer_sizes': (64,), 'learning_rate': 'adaptive', 'max_iter': 20, 'solver': 'sgd'}
0.385 (+/-0.005)	{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 128, 'hidden_layer_sizes': (64,), 'learning_rate': 'adaptive', 'max_iter': 20, 'solver': 'adam'}
0.370 (+/-0.007)	{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 128, 'hidden_layer_sizes': (128,), 'learning_rate': 'constant', 'max_iter': 10, 'solver': 'sgd'}
0.363 (+/-0.017)	{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 128, 'hidden_layer_sizes': (128,), 'learning_rate': 'constant', 'max_iter': 10, 'solver': 'adam'}
0.394 (+/-0.009)	{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 128, 'hidden_layer_sizes': (128,), 'learning_rate': 'constant', 'max_iter': 20, 'solver': 'sgd'}
0.399 (+/-0.011)	{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 128, 'hidden_layer_sizes': (128,), 'learning_rate': 'constant', 'max_iter': 20, 'solver': 'adam'}
0.374 (+/-0.008)	{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 128, 'hidden_layer_sizes': (128,), 'learning_rate': 'adaptive', 'max_iter': 10, 'solver': 'sgd'}
0.368 (+/-0.011)	{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 128, 'hidden_layer_sizes': (128,), 'learning_rate': 'adaptive', 'max_iter': 10, 'solver': 'adam'}
0.393 (+/-0.009)	{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 128, 'hidden_layer_sizes': (128,), 'learning_rate': 'adaptive', 'max_iter': 20, 'solver': 'sgd'}
0.387 (+/-0.009)	{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 128, 'hidden_layer_sizes': (128,), 'learning_rate': 'adaptive', 'max_iter': 20, 'solver': 'adam'}
0.376 (+/-0.005)	{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 128, 'hidden_layer_sizes': (256,), 'learning_rate': 'constant', 'max_iter': 10, 'solver': 'sgd'}
0.373 (+/-0.016)	{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 128, 'hidden_layer_sizes': (256,), 'learning_rate': 'constant', 'max_iter': 10, 'solver': 'adam'}
0.395 (+/-0.002)	{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 128, 'hidden_layer_sizes': (256,), 'learning_rate': 'constant', 'max_iter': 20, 'solver': 'sgd'}
0.392 (+/-0.014)	{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 128, 'hidden_layer_sizes': (256,), 'learning_rate': 'constant', 'max_iter': 20, 'solver': 'adam'}
0.379 (+/-0.005)	{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 128, 'hidden_layer_sizes': (256,), 'learning_rate': 'adaptive', 'max_iter': 10, 'solver': 'sgd'}
0.380 (+/-0.004)	{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 128, 'hidden_layer_sizes': (256,), 'learning_rate': 'adaptive', 'max_iter': 10, 'solver': 'adam'}
0.393 (+/-0.009)	{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 128, 'hidden_layer_sizes': (256,), 'learning_rate': 'adaptive', 'max_iter': 20, 'solver': 'sgd'}
0.394 (+/-0.008)	{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 128, 'hidden_layer_sizes': (256,), 'learning_rate': 'adaptive', 'max_iter': 20, 'solver': 'adam'}
0.382 (+/-0.004)	{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 128, 'hidden_layer_sizes': (512,), 'learning_rate': 'constant', 'max_iter': 10, 'solver': 'sgd'}
0.364 (+/-0.015)	{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 128, 'hidden_layer_sizes': (512,), 'learning_rate': 'constant', 'max_iter': 10, 'solver': 'adam'}
0.391 (+/-0.012)	{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 128, 'hidden_layer_sizes': (512,), 'learning_rate': 'constant', 'max_iter': 20, 'solver': 'sgd'}
0.385 (+/-0.011)	{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 128, 'hidden_layer_sizes': (512,), 'learning_rate': 'constant', 'max_iter': 20, 'solver': 'adam'}
0.375 (+/-0.014)	{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 128, 'hidden_layer_sizes': (512,), 'learning_rate': 'adaptive', 'max_iter': 10, 'solver': 'sgd'}
0.374 (+/-0.009)	{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 128, 'hidden_layer_sizes': (512,), 'learning_rate': 'adaptive', 'max_iter': 10, 'solver': 'adam'}
0.390 (+/-0.011)	{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 128, 'hidden_layer_sizes': (512,), 'learning_rate': 'adaptive', 'max_iter': 20, 'solver': 'sgd'}
0.398 (+/-0.010)	{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 128, 'hidden_layer_sizes': (512,), 'learning_rate': 'adaptive', 'max_iter': 20, 'solver': 'adam'}
0.344 (+/-0.007)	{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 256, 'hidden_layer_sizes': (64,), 'learning_rate': 'constant', 'max_iter': 10, 'solver': 'sgd'}
0.359 (+/-0.012)	{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 256, 'hidden_layer_sizes': (64,), 'learning_rate': 'constant', 'max_iter': 10, 'solver': 'adam'}
0.372 (+/-0.003)	{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 256, 'hidden_layer_sizes': (64,), 'learning_rate': 'constant', 'max_iter': 20, 'solver': 'sgd'}
0.370 (+/-0.012)	{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 256, 'hidden_layer_sizes': (64,), 'learning_rate': 'constant', 'max_iter': 20, 'solver': 'adam'}
0.346 (+/-0.006)	{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 256, 'hidden_layer_sizes': (64,), 'learning_rate': 'adaptive', 'max_iter': 10, 'solver': 'sgd'}
0.369 (+/-0.011)	{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 256, 'hidden_layer_sizes': (64,), 'learning_rate': 'adaptive', 'max_iter': 10, 'solver': 'adam'}
0.375 (+/-0.005)	{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 256, 'hidden_layer_sizes': (64,), 'learning_rate': 'adaptive', 'max_iter': 20, 'solver': 'sgd'}
0.370 (+/-0.020)	{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 256, 'hidden_layer_sizes': (64,), 'learning_rate': 'adaptive', 'max_iter': 20, 'solver': 'adam'}
0.359 (+/-0.006)	{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 256, 'hidden_layer_sizes': (128,), 'learning_rate': 'constant', 'max_iter': 10, 'solver': 'sgd'}
0.359 (+/-0.012)	{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 256, 'hidden_layer_sizes': (128,), 'learning_rate': 'constant', 'max_iter': 10, 'solver': 'adam'}
0.377 (+/-0.004)	{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 256, 'hidden_layer_sizes': (128,), 'learning_rate': 'constant', 'max_iter': 20, 'solver': 'sgd'}
0.394 (+/-0.014)	{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 256, 'hidden_layer_sizes': (128,), 'learning_rate': 'constant', 'max_iter': 20, 'solver': 'adam'}
0.352 (+/-0.006)	{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 256, 'hidden_layer_sizes': (128,), 'learning_rate': 'adaptive', 'max_iter': 10, 'solver': 'sgd'}
0.365 (+/-0.012)	{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 256, 'hidden_layer_sizes': (128,), 'learning_rate': 'adaptive', 'max_iter': 10, 'solver': 'adam'}
0.372 (+/-0.007)	{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 256, 'hidden_layer_sizes': (128,), 'learning_rate': 'adaptive', 'max_iter': 20, 'solver': 'sgd'}
0.388 (+/-0.007)	{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 256, 'hidden_layer_sizes': (128,), 'learning_rate': 'adaptive', 'max_iter': 20, 'solver': 'adam'}
0.360 (+/-0.005)	{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 256, 'hidden_layer_sizes': (256,), 'learning_rate': 'constant', 'max_iter': 10, 'solver': 'sgd'}
0.364 (+/-0.009)	{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 256, 'hidden_layer_sizes': (256,), 'learning_rate': 'constant', 'max_iter': 10, 'solver': 'adam'}
0.380 (+/-0.003)	{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 256, 'hidden_layer_sizes': (256,), 'learning_rate': 'constant', 'max_iter': 20, 'solver': 'sgd'}
0.393 (+/-0.012)	{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 256, 'hidden_layer_sizes': (256,), 'learning_rate': 'constant', 'max_iter': 20, 'solver': 'adam'}
0.363 (+/-0.009)	{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 256, 'hidden_layer_sizes': (256,), 'learning_rate': 'adaptive', 'max_iter': 10, 'solver': 'sgd'}
0.358 (+/-0.007)	{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 256, 'hidden_layer_sizes': (256,), 'learning_rate': 'adaptive', 'max_iter': 10, 'solver': 'adam'}
0.377 (+/-0.005)	{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 256, 'hidden_layer_sizes': (256,), 'learning_rate': 'adaptive', 'max_iter': 20, 'solver': 'sgd'}
0.389 (+/-0.004)	{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 256, 'hidden_layer_sizes': (256,), 'learning_rate': 'adaptive', 'max_iter': 20, 'solver': 'adam'}
0.363 (+/-0.006)	{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 256, 'hidden_layer_sizes': (512,), 'learning_rate': 'constant', 'max_iter': 10, 'solver': 'sgd'}
0.372 (+/-0.014)	{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 256, 'hidden_layer_sizes': (512,), 'learning_rate': 'constant', 'max_iter': 10, 'solver': 'adam'}
0.380 (+/-0.010)	{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 256, 'hidden_layer_sizes': (512,), 'learning_rate': 'constant', 'max_iter': 20, 'solver': 'sgd'}
0.398 (+/-0.009)	{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 256, 'hidden_layer_sizes': (512,), 'learning_rate': 'constant', 'max_iter': 20, 'solver': 'adam'}
0.360 (+/-0.009)	{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 256, 'hidden_layer_sizes': (512,), 'learning_rate': 'adaptive', 'max_iter': 10, 'solver': 'sgd'}
0.362 (+/-0.007)	{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 256, 'hidden_layer_sizes': (512,), 'learning_rate': 'adaptive', 'max_iter': 10, 'solver': 'adam'}
0.386 (+/-0.010)	{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 256, 'hidden_layer_sizes': (512,), 'learning_rate': 'adaptive', 'max_iter': 20, 'solver': 'sgd'}
0.399 (+/-0.016)	{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 256, 'hidden_layer_sizes': (512,), 'learning_rate': 'adaptive', 'max_iter': 20, 'solver': 'adam'}
0.385 (+/-0.005)	{'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'hidden_layer_sizes': (64,), 'learning_rate': 'constant', 'max_iter': 10, 'solver': 'sgd'}
0.365 (+/-0.014)	{'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'hidden_layer_sizes': (64,), 'learning_rate': 'constant', 'max_iter': 10, 'solver': 'adam'}
0.408 (+/-0.011)	{'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'hidden_layer_sizes': (64,), 'learning_rate': 'constant', 'max_iter': 20, 'solver': 'sgd'}
0.341 (+/-0.028)	{'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'hidden_layer_sizes': (64,), 'learning_rate': 'constant', 'max_iter': 20, 'solver': 'adam'}
0.387 (+/-0.008)	{'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'hidden_layer_sizes': (64,), 'learning_rate': 'adaptive', 'max_iter': 10, 'solver': 'sgd'}
0.362 (+/-0.013)	{'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'hidden_layer_sizes': (64,), 'learning_rate': 'adaptive', 'max_iter': 10, 'solver': 'adam'}
0.411 (+/-0.008)	{'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'hidden_layer_sizes': (64,), 'learning_rate': 'adaptive', 'max_iter': 20, 'solver': 'sgd'}
0.358 (+/-0.018)	{'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'hidden_layer_sizes': (64,), 'learning_rate': 'adaptive', 'max_iter': 20, 'solver': 'adam'}
0.389 (+/-0.008)	{'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'hidden_layer_sizes': (128,), 'learning_rate': 'constant', 'max_iter': 10, 'solver': 'sgd'}
0.387 (+/-0.014)	{'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'hidden_layer_sizes': (128,), 'learning_rate': 'constant', 'max_iter': 10, 'solver': 'adam'}
0.422 (+/-0.006)	{'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'hidden_layer_sizes': (128,), 'learning_rate': 'constant', 'max_iter': 20, 'solver': 'sgd'}
0.399 (+/-0.019)	{'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'hidden_layer_sizes': (128,), 'learning_rate': 'constant', 'max_iter': 20, 'solver': 'adam'}
0.393 (+/-0.004)	{'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'hidden_layer_sizes': (128,), 'learning_rate': 'adaptive', 'max_iter': 10, 'solver': 'sgd'}
0.374 (+/-0.010)	{'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'hidden_layer_sizes': (128,), 'learning_rate': 'adaptive', 'max_iter': 10, 'solver': 'adam'}
0.422 (+/-0.008)	{'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'hidden_layer_sizes': (128,), 'learning_rate': 'adaptive', 'max_iter': 20, 'solver': 'sgd'}
0.416 (+/-0.005)	{'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'hidden_layer_sizes': (128,), 'learning_rate': 'adaptive', 'max_iter': 20, 'solver': 'adam'}
0.400 (+/-0.005)	{'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'hidden_layer_sizes': (256,), 'learning_rate': 'constant', 'max_iter': 10, 'solver': 'sgd'}
0.398 (+/-0.007)	{'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'hidden_layer_sizes': (256,), 'learning_rate': 'constant', 'max_iter': 10, 'solver': 'adam'}
0.423 (+/-0.006)	{'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'hidden_layer_sizes': (256,), 'learning_rate': 'constant', 'max_iter': 20, 'solver': 'sgd'}
0.409 (+/-0.010)	{'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'hidden_layer_sizes': (256,), 'learning_rate': 'constant', 'max_iter': 20, 'solver': 'adam'}
0.402 (+/-0.007)	{'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'hidden_layer_sizes': (256,), 'learning_rate': 'adaptive', 'max_iter': 10, 'solver': 'sgd'}
0.393 (+/-0.011)	{'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'hidden_layer_sizes': (256,), 'learning_rate': 'adaptive', 'max_iter': 10, 'solver': 'adam'}
0.431 (+/-0.008)	{'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'hidden_layer_sizes': (256,), 'learning_rate': 'adaptive', 'max_iter': 20, 'solver': 'sgd'}
0.424 (+/-0.019)	{'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'hidden_layer_sizes': (256,), 'learning_rate': 'adaptive', 'max_iter': 20, 'solver': 'adam'}
0.402 (+/-0.008)	{'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'hidden_layer_sizes': (512,), 'learning_rate': 'constant', 'max_iter': 10, 'solver': 'sgd'}
0.397 (+/-0.011)	{'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'hidden_layer_sizes': (512,), 'learning_rate': 'constant', 'max_iter': 10, 'solver': 'adam'}
0.433 (+/-0.011)	{'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'hidden_layer_sizes': (512,), 'learning_rate': 'constant', 'max_iter': 20, 'solver': 'sgd'}
0.418 (+/-0.012)	{'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'hidden_layer_sizes': (512,), 'learning_rate': 'constant', 'max_iter': 20, 'solver': 'adam'}
0.401 (+/-0.005)	{'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'hidden_layer_sizes': (512,), 'learning_rate': 'adaptive', 'max_iter': 10, 'solver': 'sgd'}
0.401 (+/-0.018)	{'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'hidden_layer_sizes': (512,), 'learning_rate': 'adaptive', 'max_iter': 10, 'solver': 'adam'}
0.428 (+/-0.008)	{'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'hidden_layer_sizes': (512,), 'learning_rate': 'adaptive', 'max_iter': 20, 'solver': 'sgd'}
0.422 (+/-0.010)	{'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'hidden_layer_sizes': (512,), 'learning_rate': 'adaptive', 'max_iter': 20, 'solver': 'adam'}
0.359 (+/-0.012)	{'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'hidden_layer_sizes': (64,), 'learning_rate': 'constant', 'max_iter': 10, 'solver': 'sgd'}
0.365 (+/-0.011)	{'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'hidden_layer_sizes': (64,), 'learning_rate': 'constant', 'max_iter': 10, 'solver': 'adam'}
0.389 (+/-0.002)	{'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'hidden_layer_sizes': (64,), 'learning_rate': 'constant', 'max_iter': 20, 'solver': 'sgd'}
0.361 (+/-0.017)	{'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'hidden_layer_sizes': (64,), 'learning_rate': 'constant', 'max_iter': 20, 'solver': 'adam'}
0.368 (+/-0.008)	{'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'hidden_layer_sizes': (64,), 'learning_rate': 'adaptive', 'max_iter': 10, 'solver': 'sgd'}
0.362 (+/-0.020)	{'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'hidden_layer_sizes': (64,), 'learning_rate': 'adaptive', 'max_iter': 10, 'solver': 'adam'}
0.387 (+/-0.011)	{'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'hidden_layer_sizes': (64,), 'learning_rate': 'adaptive', 'max_iter': 20, 'solver': 'sgd'}
0.377 (+/-0.011)	{'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'hidden_layer_sizes': (64,), 'learning_rate': 'adaptive', 'max_iter': 20, 'solver': 'adam'}
0.369 (+/-0.004)	{'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'hidden_layer_sizes': (128,), 'learning_rate': 'constant', 'max_iter': 10, 'solver': 'sgd'}
0.381 (+/-0.005)	{'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'hidden_layer_sizes': (128,), 'learning_rate': 'constant', 'max_iter': 10, 'solver': 'adam'}
0.391 (+/-0.010)	{'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'hidden_layer_sizes': (128,), 'learning_rate': 'constant', 'max_iter': 20, 'solver': 'sgd'}
0.390 (+/-0.014)	{'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'hidden_layer_sizes': (128,), 'learning_rate': 'constant', 'max_iter': 20, 'solver': 'adam'}
0.375 (+/-0.009)	{'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'hidden_layer_sizes': (128,), 'learning_rate': 'adaptive', 'max_iter': 10, 'solver': 'sgd'}
0.370 (+/-0.006)	{'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'hidden_layer_sizes': (128,), 'learning_rate': 'adaptive', 'max_iter': 10, 'solver': 'adam'}
0.396 (+/-0.005)	{'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'hidden_layer_sizes': (128,), 'learning_rate': 'adaptive', 'max_iter': 20, 'solver': 'sgd'}
0.403 (+/-0.011)	{'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'hidden_layer_sizes': (128,), 'learning_rate': 'adaptive', 'max_iter': 20, 'solver': 'adam'}
0.379 (+/-0.010)	{'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'hidden_layer_sizes': (256,), 'learning_rate': 'constant', 'max_iter': 10, 'solver': 'sgd'}
0.387 (+/-0.012)	{'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'hidden_layer_sizes': (256,), 'learning_rate': 'constant', 'max_iter': 10, 'solver': 'adam'}
0.401 (+/-0.006)	{'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'hidden_layer_sizes': (256,), 'learning_rate': 'constant', 'max_iter': 20, 'solver': 'sgd'}
0.411 (+/-0.008)	{'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'hidden_layer_sizes': (256,), 'learning_rate': 'constant', 'max_iter': 20, 'solver': 'adam'}
0.378 (+/-0.009)	{'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'hidden_layer_sizes': (256,), 'learning_rate': 'adaptive', 'max_iter': 10, 'solver': 'sgd'}
0.382 (+/-0.013)	{'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'hidden_layer_sizes': (256,), 'learning_rate': 'adaptive', 'max_iter': 10, 'solver': 'adam'}
0.402 (+/-0.006)	{'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'hidden_layer_sizes': (256,), 'learning_rate': 'adaptive', 'max_iter': 20, 'solver': 'sgd'}
0.397 (+/-0.027)	{'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'hidden_layer_sizes': (256,), 'learning_rate': 'adaptive', 'max_iter': 20, 'solver': 'adam'}
0.382 (+/-0.006)	{'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'hidden_layer_sizes': (512,), 'learning_rate': 'constant', 'max_iter': 10, 'solver': 'sgd'}
0.388 (+/-0.005)	{'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'hidden_layer_sizes': (512,), 'learning_rate': 'constant', 'max_iter': 10, 'solver': 'adam'}
0.413 (+/-0.005)	{'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'hidden_layer_sizes': (512,), 'learning_rate': 'constant', 'max_iter': 20, 'solver': 'sgd'}
0.421 (+/-0.007)	{'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'hidden_layer_sizes': (512,), 'learning_rate': 'constant', 'max_iter': 20, 'solver': 'adam'}
0.380 (+/-0.004)	{'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'hidden_layer_sizes': (512,), 'learning_rate': 'adaptive', 'max_iter': 10, 'solver': 'sgd'}
0.401 (+/-0.008)	{'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'hidden_layer_sizes': (512,), 'learning_rate': 'adaptive', 'max_iter': 10, 'solver': 'adam'}
0.409 (+/-0.006)	{'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'hidden_layer_sizes': (512,), 'learning_rate': 'adaptive', 'max_iter': 20, 'solver': 'sgd'}
0.424 (+/-0.015)	{'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'hidden_layer_sizes': (512,), 'learning_rate': 'adaptive', 'max_iter': 20, 'solver': 'adam'}
0.341 (+/-0.007)	{'activation': 'relu', 'alpha': 0.001, 'batch_size': 256, 'hidden_layer_sizes': (64,), 'learning_rate': 'constant', 'max_iter': 10, 'solver': 'sgd'}
0.356 (+/-0.011)	{'activation': 'relu', 'alpha': 0.001, 'batch_size': 256, 'hidden_layer_sizes': (64,), 'learning_rate': 'constant', 'max_iter': 10, 'solver': 'adam'}
0.369 (+/-0.005)	{'activation': 'relu', 'alpha': 0.001, 'batch_size': 256, 'hidden_layer_sizes': (64,), 'learning_rate': 'constant', 'max_iter': 20, 'solver': 'sgd'}
0.372 (+/-0.011)	{'activation': 'relu', 'alpha': 0.001, 'batch_size': 256, 'hidden_layer_sizes': (64,), 'learning_rate': 'constant', 'max_iter': 20, 'solver': 'adam'}
0.338 (+/-0.004)	{'activation': 'relu', 'alpha': 0.001, 'batch_size': 256, 'hidden_layer_sizes': (64,), 'learning_rate': 'adaptive', 'max_iter': 10, 'solver': 'sgd'}
0.340 (+/-0.009)	{'activation': 'relu', 'alpha': 0.001, 'batch_size': 256, 'hidden_layer_sizes': (64,), 'learning_rate': 'adaptive', 'max_iter': 10, 'solver': 'adam'}
0.365 (+/-0.004)	{'activation': 'relu', 'alpha': 0.001, 'batch_size': 256, 'hidden_layer_sizes': (64,), 'learning_rate': 'adaptive', 'max_iter': 20, 'solver': 'sgd'}
0.371 (+/-0.016)	{'activation': 'relu', 'alpha': 0.001, 'batch_size': 256, 'hidden_layer_sizes': (64,), 'learning_rate': 'adaptive', 'max_iter': 20, 'solver': 'adam'}
0.350 (+/-0.010)	{'activation': 'relu', 'alpha': 0.001, 'batch_size': 256, 'hidden_layer_sizes': (128,), 'learning_rate': 'constant', 'max_iter': 10, 'solver': 'sgd'}
0.356 (+/-0.014)	{'activation': 'relu', 'alpha': 0.001, 'batch_size': 256, 'hidden_layer_sizes': (128,), 'learning_rate': 'constant', 'max_iter': 10, 'solver': 'adam'}
